"20 Sep 2021","17443.85","17622.75","17361.8","17396.90"
"17 Sep 2021","17709.65","17792.95","17537.65","17585.15"
"16 Sep 2021","17539.2","17644.6","17510.45","17629.50"
"15 Sep 2021","17387.65","17532.7","17386.9","17519.45"
"14 Sep 2021","17420.35","17438.55","17367.05","17380.00"
"13 Sep 2021","17363.55","17378.35","17269.15","17355.30"
"09 Sep 2021","17312.85","17379.65","17302.7","17369.25"
"08 Sep 2021","17375.75","17383.4","17254.2","17353.50"
"07 Sep 2021","17401.55","17436.5","17287","17362.10"
"06 Sep 2021","17399.35","17429.55","17345.55","17377.80"
"03 Sep 2021","17262.45","17340.1","17212.2","17323.60"
"02 Sep 2021","17095.4","17245.5","17059.7","17234.15"
"01 Sep 2021","17185.6","17225.75","17055.05","17076.25"
"31 Aug 2021","16947.5","17153.5","16915.85","17132.20"
"30 Aug 2021","16775.85","16951.5","16764.85","16931.05"
"27 Aug 2021","16642.55","16722.05","16565.6","16705.20"
"26 Aug 2021","16627.95","16683.7","16603.4","16636.90"
"25 Aug 2021","16654","16712.45","16617.5","16634.65"
"24 Aug 2021","16561.4","16647.1","16495.3","16624.60"
"23 Aug 2021","16592.25","16592.5","16395.7","16496.45"
"20 Aug 2021","16382.5","16509.55","16376.05","16450.50"
"18 Aug 2021","16691.95","16701.85","16535.85","16568.85"
"17 Aug 2021","16545.25","16628.55","16495.4","16614.60"
"16 Aug 2021","16518.4","16589.4","16480.75","16563.05"
"13 Aug 2021","16385.7","16543.6","16376.3","16529.10"
"12 Aug 2021","16303.65","16375.5","16286.9","16364.40"
"11 Aug 2021","16327.3","16338.75","16162.55","16282.25"
"10 Aug 2021","16274.8","16359.25","16202.25","16280.10"
"09 Aug 2021","16281.35","16320.75","16179.05","16258.25"
"06 Aug 2021","16304.4","16336.75","16223.3","16238.20"
"05 Aug 2021","16288.95","16349.45","16210.3","16294.60"
"04 Aug 2021","16195.25","16290.2","16176.15","16258.80"
"03 Aug 2021","15951.55","16146.9","15914.35","16130.75"
"02 Aug 2021","15874.9","15892.9","15834.65","15885.15"
"30 Jul 2021","15800.6","15862.8","15744.85","15763.05"
"29 Jul 2021","15762.7","15817.35","15737.8","15778.45"
"28 Jul 2021","15761.55","15767.5","15513.45","15709.40"
"27 Jul 2021","15860.5","15881.55","15701","15746.45"
"26 Jul 2021","15849.3","15893.35","15797","15824.45"
"23 Jul 2021","15856.8","15899.8","15768.4","15856.05"
"22 Jul 2021","15736.6","15834.8","15726.4","15824.05"
"20 Jul 2021","15703.95","15728.45","15578.55","15632.10"
